Date,Scheme Name,ISIN,NAV
15-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.563
15-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.4731
15-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.3123
15-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,218.1106
15-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,77.03
15-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,118.1433
16-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.42
16-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.3402
16-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.85
16-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,203.34
16-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.57
16-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,470.059
16-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,205.6577
16-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,65.2233
16-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.378
16-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.3205
16-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.044
16-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,216.9847
16-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.3
16-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,117.8355
17-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.45
17-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.6374
17-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.98
17-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,205.142
17-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.78
17-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,476.97
17-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,207.6722
17-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,65.6542
17-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.561
17-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.5157
17-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.3345
17-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,218.4064
17-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.76
17-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,118.7339
18-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.47
18-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.4334
18-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.01
18-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,204.49
18-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.82
18-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,475.534
18-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,208.0206
18-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,65.7982
18-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.529
18-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.4875
18-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.2607
18-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,217.7877
18-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.34
18-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,118.6017
19-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.59
19-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.6926
19-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.14
19-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,206.106
19-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.21
19-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,479.647
19-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,209.7321
19-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,66.1728
19-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.672
19-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.6492
19-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.481
19-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,219.1153
19-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.57
19-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,119.4113
22-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.65
22-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.8689
22-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.25
22-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,206.882
22-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.27
22-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,482.424
22-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,211.0331
22-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,66.5232
22-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.776
22-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.723
22-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.58
22-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,220.7872
22-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,77.03
22-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,120.2519
23-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.77
23-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,33.2947
23-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.43
23-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,208.644
23-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.58
23-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,489.574
23-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,213.939
23-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,67.0872
23-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,27.011
23-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.956
23-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.7828
23-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,222.6611
23-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,77.58
23-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,121.3933
24-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.73
24-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,33.2546
24-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.38
24-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,208.331
24-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.63
24-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,490.504
24-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,212.6789
24-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,67.0931
24-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.982
24-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.9649
24-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.6927
24-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,222.8447
24-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,77.59
24-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,120.95
25-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.67
25-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,33.0419
25-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.28
25-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,207.536
25-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.5
25-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,487.52
25-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,213.1666
25-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,67.0107
25-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.898
25-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.7965
25-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.4893
25-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,221.826
25-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.73
25-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,120.6129
29-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.9
29-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,33.0216
29-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.43
29-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,208.6
29-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.62
29-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,486.859
29-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,213.6051
29-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,67.2953
29-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.983
29-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.9377
29-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.6219
29-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,222.0869
29-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.63
29-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,120.7328
30-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.7
30-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.8215
30-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.34
30-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,207.114
30-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.47
30-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,484.085
30-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,211.8503
30-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,66.9068
30-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.941
30-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.7669
30-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.3642
30-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,220.8041
30-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.18
30-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,119.845
31-01-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.64
31-01-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.6722
31-01-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.34
31-01-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,206.85
31-01-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.47
31-01-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,481.888
31-01-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,211.3009
31-01-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,66.795
31-01-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.821
31-01-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.6661
31-01-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.2322
31-01-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,220.1547
31-01-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,76.01
31-01-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,119.5051
01-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.69
01-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,32.5942
01-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,23.41
01-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,207.343
01-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,34.53
01-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,479.689
01-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,211.561
01-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,66.748
01-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.887
01-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,25.5677
01-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,39.3505
01-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,219.0065
01-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,75.78
01-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,119.5425
02-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,25.02
02-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.7184
02-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.88
02-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,201.506
02-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.6
02-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,467.608
02-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,206.1528
02-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,65.5029
02-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,26.145
02-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.8767
02-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,38.2944
02-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,212.5834
02-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,73.78
02-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,116.6433
05-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.74
05-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.5285
05-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.71
05-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,199.791
05-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.26
05-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,464.445
05-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,203.7623
05-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,65.0476
05-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.901
05-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.6873
05-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,38.0039
05-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,211.5064
05-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,73.58
05-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,116.0367
06-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.52
06-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,30.9591
06-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.41
06-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,197.582
06-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,32.66
06-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,457.56
06-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,201.1227
06-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.2244
06-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.533
06-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.3914
06-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.4903
06-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,207.8426
06-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,72.19
06-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,114.2337
07-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.48
07-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.025
07-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.42
07-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,197.782
07-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,32.57
07-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,456.844
07-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,200.3706
07-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.1282
07-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.593
07-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.511
07-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.5791
07-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,208.2612
07-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,72.15
07-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,114.3576
08-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.8
08-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.3052
08-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.65
08-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,199.989
08-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.03
08-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,462.278
08-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,202.1069
08-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.6422
08-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.88
08-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.8117
08-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.9603
08-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,210.4982
08-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,73.08
08-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,115.6009
09-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.58
09-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.0784
09-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.41
09-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,198.111
09-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,32.71
09-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,458.343
09-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,199.8699
09-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.0478
09-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.678
09-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.5612
09-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.6384
09-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,208.6783
09-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,72.64
09-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,114.5677
12-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.88
12-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.4497
12-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.69
12-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,200.165
12-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,33.03
12-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,462.354
12-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,201.9997
12-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.455
12-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.957
12-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.8008
12-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.9838
12-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,210.0543
12-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,73.26
12-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,115.5954
14-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.9
14-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.2661
14-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.67
14-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,199.363
14-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,32.97
14-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,457.898
14-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,201.0538
14-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.257
14-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.894
14-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.7245
14-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.9518
14-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,209.4218
14-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,72.79
14-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,115.4109
15-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.9
15-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,31.2431
15-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.67
15-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,199.95
15-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,32.99
15-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,458.346
15-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,201.5672
15-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.4789
15-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.91
15-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.7246
15-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.9693
15-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,209.7206
15-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,72.57
15-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,115.7064
16-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.75
16-02-2018,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,30.9662
16-02-2018,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,22.45
16-02-2018,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,197.554
16-02-2018,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,32.69
16-02-2018,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,453.351
16-02-2018,HSBC Large Cap Fund - Regular Growth,INF336L01016,199.2695
16-02-2018,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,64.0257
16-02-2018,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,25.641
16-02-2018,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,24.5014
16-02-2018,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,37.6482
16-02-2018,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,207.6171
16-02-2018,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,71.7
16-02-2018,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,114.463
19-02-2018,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,24.57
